key,stance_1,stance_2,llm
24ea44f928c011ba,I eat meat for nutrients,Meat is affordable,support
24ea44f928c011ba,I eat meat for nutrients,My household needs meat to live,support
24ea44f928c011ba,I eat one meat meal per day,People in my household eat more meat,support
24ea44f928c011ba,I eat one meat meal per day,Meat is available to cook,support
24ea44f928c011ba,I eat one meat meal per day,Meat is affordable,support
24ea44f928c011ba,Meat is affordable,Meat is available to cook,support
24ea44f928c011ba,My household needs meat to live,People in my household eat more meat,support
24ea44f928c011ba,My household needs meat to live,No one considers eating less meat,support
24ea44f928c011ba,No one considers eating less meat,People in my household eat more meat,support
24ea44f928c011ba,Meat is available to cook,My household needs meat to live,support
24ea44f928c011ba,Meat is affordable,My household needs meat to live,support
8371a2887ae72076,I buy fried chicken from stores,I buy pre-packaged meat for sandwiches,support
8371a2887ae72076,I buy fried chicken from stores,I cannot cook meat currently,support
8371a2887ae72076,I buy pre-packaged meat for sandwiches,I cannot cook meat currently,support
8371a2887ae72076,I buy fried chicken from stores,Price is my main motivation,support
8371a2887ae72076,I buy pre-packaged meat for sandwiches,Price is my main motivation,support
8371a2887ae72076,I cannot cook meat currently,I would eat more meat if possible,conflict
8371a2887ae72076,I love the taste of meat,I would eat more meat if possible,support
8371a2887ae72076,I cannot cook meat currently,I love the taste of meat,conflict
8371a2887ae72076,I cannot cook meat currently,Price is my main motivation,support
8371a2887ae72076,I love the taste of meat,Price is my main motivation,conflict
8371a2887ae72076,I buy fried chicken from stores,I love the taste of meat,support
8371a2887ae72076,I buy pre-packaged meat for sandwiches,I love the taste of meat,support
8de500ff0f84f538,I am concerned about animal cruelty,I eat meat 2-3 times a week,conflict
8de500ff0f84f538,I am concerned about animal cruelty,I keep kosher and eat kosher meat,support
8de500ff0f84f538,I am concerned about animal cruelty,I was vegan or vegetarian for years,support
8de500ff0f84f538,I am concerned about the environment,I eat meat 2-3 times a week,conflict
8de500ff0f84f538,I am concerned about the environment,I have financial limitations,support
8de500ff0f84f538,I am concerned about the environment,My family eats plant-based for health reasons,support
8de500ff0f84f538,I eat meat 2-3 times a week,I have financial limitations,conflict
8de500ff0f84f538,I eat meat 2-3 times a week,My husband prefers meals with meat,support
8de500ff0f84f538,I eat meat 2-3 times a week,My child is a picky eater for meat,support
8de500ff0f84f538,I eat meat 2-3 times a week,My child is anemic,support
8de500ff0f84f538,I have financial limitations,My husband prefers meals with meat,conflict
8de500ff0f84f538,I have financial limitations,My child is a picky eater for meat,conflict
8de500ff0f84f538,I eat meat 2-3 times a week,I was vegan or vegetarian for years,conflict
8de500ff0f84f538,I eat meat 2-3 times a week,I keep kosher and eat kosher meat,support
8de500ff0f84f538,I have financial limitations,My child is anemic,conflict
8de500ff0f84f538,I eat meat 2-3 times a week,My child is anemic,support
8de500ff0f84f538,My child is a picky eater for meat,My husband prefers meals with meat,support
8de500ff0f84f538,I am concerned about the environment,My family eats plant-based for health reasons,support
cdc1fd8a83edc5a9,I am a picky eater,I do not eat many fruits or vegetables,support
cdc1fd8a83edc5a9,I am a picky eater,I include meat in most meals,support
cdc1fd8a83edc5a9,I am a picky eater,I only eat certain kinds of meat,support
cdc1fd8a83edc5a9,I am a picky eater,I wish I could be vegetarian,conflict
cdc1fd8a83edc5a9,I am a picky eater,I am set in eating meat,support
cdc1fd8a83edc5a9,I care about food texture,I only eat certain kinds of meat,support
cdc1fd8a83edc5a9,I do not eat many fruits or vegetables,I include meat in most meals,support
cdc1fd8a83edc5a9,I am set in eating meat,I include meat in most meals,support
cdc1fd8a83edc5a9,I am set in eating meat,I wish I could be vegetarian,conflict
76b6976d3c95342a,I am sad about animal treatment on large farms,I eat less meat than most people,support
76b6976d3c95342a,I am sad about animal treatment on large farms,I eat meat daily,conflict
76b6976d3c95342a,I am sad about animal treatment on large farms,Meat-eating is ingrained in our behavior,conflict
76b6976d3c95342a,I am sad about animal treatment on large farms,My mom eats less meat now,support
76b6976d3c95342a,I am sad about animal treatment on large farms,Multiple friends eat less meat now,support
76b6976d3c95342a,I eat less meat than most people,I eat meat daily,conflict
76b6976d3c95342a,I eat less meat than most people,Meat-eating is ingrained in our behavior,conflict
76b6976d3c95342a,I eat less meat than most people,My mom eats less meat now,support
76b6976d3c95342a,I eat less meat than most people,Multiple friends eat less meat now,support
76b6976d3c95342a,I was brought up eating meat,Meat-eating is ingrained in our behavior,support
76b6976d3c95342a,I eat meat daily,Meat-eating is ingrained in our behavior,support
76b6976d3c95342a,I eat meat daily,I was brought up eating meat,support
76b6976d3c95342a,I was brought up eating meat,My community farms and hunts meat,support
76b6976d3c95342a,Meat-eating is ingrained in our behavior,My community farms and hunts meat,support
76b6976d3c95342a,I was brought up eating meat,My mom eats less meat now,conflict
76b6976d3c95342a,I was brought up eating meat,Multiple friends eat less meat now,conflict
76b6976d3c95342a,Meat-eating is ingrained in our behavior,My mom eats less meat now,conflict
76b6976d3c95342a,Meat-eating is ingrained in our behavior,Multiple friends eat less meat now,conflict
76b6976d3c95342a,I eat meat daily,My community farms and hunts meat,support
0d3cc90a72fbaf72,Chicken is cheapest for most meals,I eat meat almost daily,support
0d3cc90a72fbaf72,Chicken is cheapest for most meals,I eat meat with mother and grandmother,support
0d3cc90a72fbaf72,Chicken is cheapest for most meals,Most people in my life eat meat,support
0d3cc90a72fbaf72,Chicken is cheapest for most meals,I grew up eating a lot of meat,support
0d3cc90a72fbaf72,I eat meat almost daily,I eat meat with mother and grandmother,support
0d3cc90a72fbaf72,I eat meat almost daily,I enjoy meat,support
0d3cc90a72fbaf72,I eat meat almost daily,I grew up eating a lot of meat,support
0d3cc90a72fbaf72,I eat meat almost daily,Most people in my life eat meat,support
0d3cc90a72fbaf72,I eat meat almost daily,Meat tastes better than alternatives,support
0d3cc90a72fbaf72,I am open to trying a vegan diet,I eat meat almost daily,conflict
0d3cc90a72fbaf72,I eat meat with mother and grandmother,I grew up eating a lot of meat,support
0d3cc90a72fbaf72,I eat meat with mother and grandmother,Most people in my life eat meat,support
0d3cc90a72fbaf72,I enjoy meat,I grew up eating a lot of meat,support
0d3cc90a72fbaf72,I enjoy meat,Meat tastes better than alternatives,support
0d3cc90a72fbaf72,I am open to trying a vegan diet,I enjoy meat,conflict
0d3cc90a72fbaf72,I grew up eating a lot of meat,Most people in my life eat meat,support
0d3cc90a72fbaf72,I am open to trying a vegan diet,Meat tastes better than alternatives,conflict
9306e20a3c8202a6,I am concerned about my health,I became vegetarian,support
9306e20a3c8202a6,I am concerned about my health,I used to eat meat daily,conflict
9306e20a3c8202a6,I am concerned about my health,My husband became vegetarian,support
9306e20a3c8202a6,I am concerned about my health,Social support encourages vegetarianism,support
9306e20a3c8202a6,I became vegetarian,I used to eat meat daily,conflict
9306e20a3c8202a6,I became vegetarian,I want to limit animal suffering,support
9306e20a3c8202a6,I became vegetarian,I care about the environment,support
9306e20a3c8202a6,I became vegetarian,My husband became vegetarian,support
9306e20a3c8202a6,I became vegetarian,Social support encourages vegetarianism,support
9306e20a3c8202a6,I care about the environment,I want to limit animal suffering,support
9306e20a3c8202a6,Grocery costs are increasing,I provide meatfree meals to friends,support
9306e20a3c8202a6,Grocery costs are increasing,Social support encourages vegetarianism,support
9306e20a3c8202a6,I care about the environment,Social support encourages vegetarianism,support
9306e20a3c8202a6,I want to limit animal suffering,Social support encourages vegetarianism,support
9306e20a3c8202a6,I care about the environment,My husband became vegetarian,support
9306e20a3c8202a6,I want to limit animal suffering,My husband became vegetarian,support
9306e20a3c8202a6,I provide meatfree meals to friends,Social support encourages vegetarianism,support
c32a7e5368c4de97,I alternate beef and turkey weekly,I have health concerns,support
c32a7e5368c4de97,I eat chicken daily,I have health concerns,support
c32a7e5368c4de97,I have health concerns,I occasionally eat fried chicken,conflict
c32a7e5368c4de97,I have health concerns,I prepare chicken with an air fryer,support
c32a7e5368c4de97,I have health concerns,I try to eat more fish,support
c32a7e5368c4de97,I have health concerns,I love eating meat,conflict
c32a7e5368c4de97,I have health concerns,My family has health challenges,support
c32a7e5368c4de97,I have health concerns,My family has similar eating habits,support
c32a7e5368c4de97,I have health concerns,Southern cuisine was central when growing up,conflict
c32a7e5368c4de97,I love eating meat,I try to eat more fish,support
c32a7e5368c4de97,I eat chicken daily,I prepare chicken with an air fryer,support
c32a7e5368c4de97,I occasionally eat fried chicken,I prepare chicken with an air fryer,conflict
c32a7e5368c4de97,I love eating meat,Southern cuisine was central when growing up,support
c32a7e5368c4de97,My family has health challenges,My family has similar eating habits,support
c32a7e5368c4de97,My family has similar eating habits,Southern cuisine was central when growing up,support
a499c9666324fe8a,I am concerned about environmental impact,I eat less red meat,support
a499c9666324fe8a,I am concerned about environmental impact,I learned about cattle resource use,support
a499c9666324fe8a,I am concerned about environmental impact,I switch to poultry for burgers,support
a499c9666324fe8a,I eat less red meat,I learned about cattle resource use,support
a499c9666324fe8a,I eat less red meat,I switch to poultry for burgers,support
a499c9666324fe8a,I eat less red meat,"I eat mainly fish, shrimp, or chicken",support
a499c9666324fe8a,I eat less red meat,I limit meat consumption for financial reasons,support
a499c9666324fe8a,"I eat mainly fish, shrimp, or chicken",I switch to poultry for burgers,support
a499c9666324fe8a,I eat less red meat,I feel self conscious eating beef with my roommate,support
a499c9666324fe8a,I feel self conscious eating beef with my roommate,My roommate rarely eats meat,support
a499c9666324fe8a,I am more aware of others' preferences,I feel self conscious eating beef with my roommate,support
a499c9666324fe8a,I am more aware of others' preferences,My roommate rarely eats meat,support
a499c9666324fe8a,I feel self conscious eating beef with my roommate,I switch to poultry for burgers,support
a499c9666324fe8a,I am more aware of others' preferences,I eat less red meat,support
a499c9666324fe8a,"I eat mainly fish, shrimp, or chicken",I limit meat consumption for financial reasons,support
1940655aa6fd764b,I avoid steak and pork,I choose meals based on what I make that day,support
1940655aa6fd764b,I avoid steak and pork,I eat meat in most meals,support
1940655aa6fd764b,I avoid steak and pork,I like the taste of chicken and fish,support
1940655aa6fd764b,I choose meals based on what I make that day,I eat meat in most meals,support
1940655aa6fd764b,I eat meat in most meals,I sometimes try vegan or vegetarian meals,conflict
1940655aa6fd764b,I eat meat in most meals,I want to get enough protein,support
1940655aa6fd764b,I enjoy trying different foods,I sometimes try vegan or vegetarian meals,support
1940655aa6fd764b,I choose meals based on what I make that day,I enjoy trying different foods,support
1940655aa6fd764b,I eat meat in most meals,I like the taste of chicken and fish,support
1940655aa6fd764b,I like the taste of chicken and fish,I want to get enough protein,support
1940655aa6fd764b,I like the taste of chicken and fish,I sometimes try vegan or vegetarian meals,conflict
1940655aa6fd764b,I sometimes try vegan or vegetarian meals,I want to get enough protein,conflict
1940655aa6fd764b,I choose meals based on what I make that day,I want to get enough protein,support
1fcd68a516b33f04,Health risks are associated with eating too much meat,I believe in eating meat in moderation,support
1fcd68a516b33f04,Health risks are associated with eating too much meat,I eat meat about three times a week,support
1fcd68a516b33f04,Health risks are associated with eating too much meat,I occasionally eat vegan and meatless options,support
1fcd68a516b33f04,I believe in eating meat in moderation,I eat meat about three times a week,support
1fcd68a516b33f04,I believe in eating meat in moderation,I occasionally eat vegan and meatless options,support
1fcd68a516b33f04,I believe in eating meat in moderation,Meat-eating is ingrained in my lifestyle,conflict
1fcd68a516b33f04,I eat meat about three times a week,I enjoy the taste of meat,support
1fcd68a516b33f04,I enjoy the taste of meat,Meat-eating is ingrained in my lifestyle,support
1fcd68a516b33f04,I enjoy the taste of meat,I occasionally eat vegan and meatless options,conflict
1fcd68a516b33f04,I eat meat about three times a week,I occasionally eat vegan and meatless options,support
1fcd68a516b33f04,Meat-eating is common in my community,Meat-eating is ingrained in my lifestyle,support
1fcd68a516b33f04,Meat-eating is common in my community,My family members eat meat frequently,support
1fcd68a516b33f04,Meat-eating is ingrained in my lifestyle,My family members eat meat frequently,support
e4829fb39326588e,I eat meat every day,I enjoy the flavor of meat,support
e4829fb39326588e,I eat meat every day,I grew up eating meat,support
e4829fb39326588e,I eat meat every day,Most family and friends eat meat,support
e4829fb39326588e,I believe meat has unique nutrients,I eat meat every day,support
e4829fb39326588e,I eat meat every day,I have vegetarian friends,conflict
e4829fb39326588e,I eat meat every day,Vegetarian friends avoid meat for health,conflict
e4829fb39326588e,I enjoy the flavor of meat,I grew up eating meat,support
e4829fb39326588e,I enjoy the flavor of meat,Most family and friends eat meat,support
e4829fb39326588e,I enjoy the flavor of meat,I have vegetarian friends,conflict
e4829fb39326588e,I enjoy the flavor of meat,Vegetarian friends avoid meat for health,conflict
e4829fb39326588e,I grew up eating meat,Most family and friends eat meat,support
e4829fb39326588e,I grew up eating meat,I have vegetarian friends,conflict
e4829fb39326588e,I have vegetarian friends,Most family and friends eat meat,conflict
e4829fb39326588e,I believe meat has unique nutrients,Vegetarian friends avoid meat for health,conflict
e4829fb39326588e,I have vegetarian friends,Vegetarian friends avoid meat for health,support
234e7d4c1559a3d0,I eat less red meat now,I have acid reflux from some meats,support
234e7d4c1559a3d0,I eat less red meat now,I have stomach issues,support
234e7d4c1559a3d0,I eat less red meat now,My husband eats less red meat,support
234e7d4c1559a3d0,I eat less red meat now,My husband has health concerns,support
234e7d4c1559a3d0,I eat less red meat now,My son rarely eats meat,support
234e7d4c1559a3d0,I eat less red meat now,My mother eats a lot of meat,conflict
234e7d4c1559a3d0,I eat less red meat now,I interchange meats with fish and chicken,support
234e7d4c1559a3d0,I eat a lot of chicken,I eat less red meat now,support
234e7d4c1559a3d0,I eat a lot of chicken,I interchange meats with fish and chicken,support
234e7d4c1559a3d0,I have acid reflux from some meats,I have stomach issues,support
234e7d4c1559a3d0,I have acid reflux from some meats,I interchange meats with fish and chicken,support
234e7d4c1559a3d0,I have stomach issues,I interchange meats with fish and chicken,support
234e7d4c1559a3d0,I eat a lot of chicken,I have acid reflux from some meats,support
234e7d4c1559a3d0,I eat a lot of chicken,I have stomach issues,support
234e7d4c1559a3d0,My husband eats less red meat,My husband has health concerns,support
234e7d4c1559a3d0,My husband eats less red meat,My mother eats a lot of meat,conflict
dad40041f6cb7ef4,I am concerned about the environment,I have stopped eating beef,support
dad40041f6cb7ef4,I am concerned about the environment,I enjoy veggie burgers,support
dad40041f6cb7ef4,I am concerned about the environment,Prices of beef have gone up,support
dad40041f6cb7ef4,I enjoy veggie burgers,I have stopped eating beef,support
dad40041f6cb7ef4,I have stopped eating beef,Prices of beef have gone up,support
dad40041f6cb7ef4,Eating meat may cause physical illness,I have stopped eating beef,support
dad40041f6cb7ef4,I have stopped eating beef,Protein should be part of my diet,conflict
dad40041f6cb7ef4,I usually have meat at breakfast,Meat is easy to cook,support
dad40041f6cb7ef4,I like the taste of meat,I usually have meat at breakfast,support
dad40041f6cb7ef4,I usually have meat at breakfast,Protein should be part of my diet,support
dad40041f6cb7ef4,Family gatherings usually include meat,I usually have meat at breakfast,support
dad40041f6cb7ef4,I like the taste of meat,Meat is easy to cook,support
dad40041f6cb7ef4,I like the taste of meat,Protein should be part of my diet,support
dad40041f6cb7ef4,Eating meat may cause physical illness,I usually have meat at breakfast,conflict
dad40041f6cb7ef4,Eating meat may cause physical illness,I like the taste of meat,conflict
0ef0a9479b25eda6,I am concerned about environmental impact,I eat meat daily,conflict
0ef0a9479b25eda6,I am concerned about environmental impact,I prefer not to eat meat,support
0ef0a9479b25eda6,I am concerned about environmental impact,I told people about fake meat products,support
0ef0a9479b25eda6,I am sensitive about animal harm,I eat meat daily,conflict
0ef0a9479b25eda6,I am sensitive about animal harm,I prefer not to eat meat,support
0ef0a9479b25eda6,I am sensitive about animal harm,I told people about fake meat products,support
0ef0a9479b25eda6,I am sensitive about animal harm,I was vegan for about 20 years,support
0ef0a9479b25eda6,I am sensitive about animal harm,I want proper nutrition,conflict
0ef0a9479b25eda6,I eat meat daily,I have trouble eating carbohydrates,support
0ef0a9479b25eda6,I eat meat daily,I lost significant weight over time,support
0ef0a9479b25eda6,I eat meat daily,I prefer not to eat meat,conflict
0ef0a9479b25eda6,I eat meat daily,I want proper nutrition,support
0ef0a9479b25eda6,I have trouble eating carbohydrates,I want proper nutrition,support
0ef0a9479b25eda6,I lost significant weight over time,I prefer not to eat meat,conflict
0ef0a9479b25eda6,I lost significant weight over time,I want proper nutrition,support
0ef0a9479b25eda6,I prefer not to eat meat,I told people about fake meat products,support
0ef0a9479b25eda6,I prefer not to eat meat,I was vegan for about 20 years,support
0ef0a9479b25eda6,I told people about fake meat products,I was vegan for about 20 years,support
0ef0a9479b25eda6,I want proper nutrition,I was vegan for about 20 years,conflict
8b73e21092f24bd1,Chicken is filling and versatile,My family prefers eating chicken,support
8b73e21092f24bd1,Chicken is filling and versatile,I eat meat at least twice daily,support
8b73e21092f24bd1,Health concerns about diabetes,I try to eat less meat for health,support
8b73e21092f24bd1,Health concerns about diabetes,I eat meat at least twice daily,conflict
8b73e21092f24bd1,Health concerns about diabetes,My family prefers eating chicken,conflict
8b73e21092f24bd1,Health concerns about diabetes,I love the taste of meat,conflict
8b73e21092f24bd1,Health concerns about diabetes,Meat has variety for different meals,conflict
8b73e21092f24bd1,Health concerns about diabetes,I view eating meat as natural,conflict
8b73e21092f24bd1,Health concerns about diabetes,TV and commercials influence my meat choices,conflict
8b73e21092f24bd1,I eat meat at least twice daily,I love the taste of meat,support
8b73e21092f24bd1,I eat meat at least twice daily,I view eating meat as natural,support
8b73e21092f24bd1,I eat meat at least twice daily,Meat has variety for different meals,support
8b73e21092f24bd1,I eat meat at least twice daily,TV and commercials influence my meat choices,support
8b73e21092f24bd1,I love the taste of meat,Meat has variety for different meals,support
8b73e21092f24bd1,I love the taste of meat,TV and commercials influence my meat choices,support
8b73e21092f24bd1,I love the taste of meat,I view eating meat as natural,support
8b73e21092f24bd1,I eat meat at least twice daily,I try to eat less meat for health,conflict
8b73e21092f24bd1,I love the taste of meat,I try to eat less meat for health,conflict
8b73e21092f24bd1,I try to eat less meat for health,Meat has variety for different meals,conflict
8b73e21092f24bd1,I try to eat less meat for health,TV and commercials influence my meat choices,conflict
8b73e21092f24bd1,I try to eat less meat for health,I view eating meat as natural,conflict
8b73e21092f24bd1,Meat has variety for different meals,TV and commercials influence my meat choices,support
8b73e21092f24bd1,I view eating meat as natural,Meat has variety for different meals,support
8b73e21092f24bd1,I eat meat at least twice daily,My family prefers eating chicken,support
338e11072f0a9a3c,I always include meat in my meals,I feel less full without eating meat,support
338e11072f0a9a3c,I always include meat in my meals,I prioritize eating high protein foods,support
338e11072f0a9a3c,I always include meat in my meals,I think chicken is filling and low calorie,support
338e11072f0a9a3c,I feel less full without eating meat,I prioritize eating high protein foods,support
338e11072f0a9a3c,I feel less full without eating meat,I think chicken is filling and low calorie,support
338e11072f0a9a3c,I feel less full without eating meat,I want to lose weight,support
338e11072f0a9a3c,I feel less full without eating meat,I sometimes enjoy meals without meat,conflict
338e11072f0a9a3c,I prioritize eating high protein foods,I think chicken is filling and low calorie,support
338e11072f0a9a3c,I prioritize eating high protein foods,I want to lose weight,support
338e11072f0a9a3c,I always include meat in my meals,I sometimes enjoy meals without meat,conflict
338e11072f0a9a3c,I prioritize eating high protein foods,I sometimes enjoy meals without meat,conflict
338e11072f0a9a3c,I sometimes enjoy meals without meat,I want to lose weight,conflict
338e11072f0a9a3c,I prefer chicken over red meat,I think chicken is filling and low calorie,support
338e11072f0a9a3c,I prefer chicken over red meat,I want to lose weight,support
338e11072f0a9a3c,I think chicken is filling and low calorie,I want to lose weight,support
bba08ffaa6b4972e,Chicken is more sustainable and healthier,I eat chicken for most meals,support
bba08ffaa6b4972e,Chicken is more sustainable and healthier,I avoid red meat on weekdays,support
bba08ffaa6b4972e,Chicken is more sustainable and healthier,Red meat is more expensive than chicken,support
bba08ffaa6b4972e,Chicken is more sustainable and healthier,Red meat causes health complications for me,support
bba08ffaa6b4972e,Chicken is more sustainable and healthier,I am concerned about cholesterol,support
bba08ffaa6b4972e,I am concerned about cholesterol,I avoid red meat on weekdays,support
bba08ffaa6b4972e,I am concerned about cholesterol,Red meat causes health complications for me,support
bba08ffaa6b4972e,I avoid red meat on weekdays,I eat chicken for most meals,support
bba08ffaa6b4972e,I avoid red meat on weekdays,Meat choices depend on beef sales,conflict
bba08ffaa6b4972e,I eat chicken for most meals,Meat choices depend on beef sales,conflict
bba08ffaa6b4972e,I eat chicken for most meals,Red meat causes health complications for me,support
bba08ffaa6b4972e,I eat chicken for most meals,Red meat is more expensive than chicken,support
bba08ffaa6b4972e,I am concerned about cholesterol,I eat chicken for most meals,support
bba08ffaa6b4972e,Meat choices depend on beef sales,Red meat is more expensive than chicken,support
bba08ffaa6b4972e,I avoid red meat on weekdays,My wife avoids red meat,support
bba08ffaa6b4972e,I avoid red meat on weekdays,Red meat causes health complications for me,support
bba08ffaa6b4972e,I avoid red meat on weekdays,Red meat is more expensive than chicken,support
01d6c865ad629e1f,I do not like limiting what I eat,I eat meat during dinner meals,support
01d6c865ad629e1f,I do not like limiting what I eat,I sometimes feel self-conscious eating all meats,conflict
01d6c865ad629e1f,I do not like limiting what I eat,Social contacts choose less fatty meats,conflict
01d6c865ad629e1f,I do not like limiting what I eat,Social contacts watch their weight,conflict
01d6c865ad629e1f,I believe meat gives me energy,I eat meat during dinner meals,support
01d6c865ad629e1f,I eat meat during dinner meals,I see meat as a good protein source,support
01d6c865ad629e1f,I sometimes feel self-conscious eating all meats,Social contacts choose less fatty meats,support
01d6c865ad629e1f,I eat meat during dinner meals,I sometimes prefer dishes without meat,conflict
01d6c865ad629e1f,I believe meat gives me energy,I see meat as a good protein source,support
01d6c865ad629e1f,Social contacts choose less fatty meats,Social contacts watch their weight,support
e15dc1ccfc02dea4,I believe meals need a protein source,I have meat with every meal,support
e15dc1ccfc02dea4,I have meat with every meal,"I was told to eat protein, vegetable, and starch",support
e15dc1ccfc02dea4,I believe meals need a protein source,"I was told to eat protein, vegetable, and starch",support
e15dc1ccfc02dea4,I have meat with every meal,I love eating filet mignon,support
e15dc1ccfc02dea4,I love eating filet mignon,I stopped eating red meat as a teenager,conflict
e15dc1ccfc02dea4,I love eating filet mignon,Meat by-products grossed me out,conflict
e15dc1ccfc02dea4,I stopped eating red meat as a teenager,Meat by-products grossed me out,support
1c8a868b5e0ce4ef,Eating meat helps me avoid snacking,I eat meat daily,support
1c8a868b5e0ce4ef,Eating meat helps me avoid snacking,I eat meat to feel full,support
1c8a868b5e0ce4ef,Eating meat helps me avoid snacking,Meat is a good source of protein,support
1c8a868b5e0ce4ef,I avoid pork because it feels heavy,I eat meat daily,support
1c8a868b5e0ce4ef,I eat meat daily,I love to eat meat,support
1c8a868b5e0ce4ef,I eat meat to feel full,Meat is a good source of protein,support
1c8a868b5e0ce4ef,I love the taste of meat,I love to eat meat,support
1c8a868b5e0ce4ef,I eat meat daily,I love the taste of meat,support
1c8a868b5e0ce4ef,I love to eat meat,Meat is sometimes expensive,conflict
1c8a868b5e0ce4ef,I love to eat meat,Meat is a good source of protein,support
1c8a868b5e0ce4ef,Eating meat helps me avoid snacking,I eat meat to feel full,support
1c8a868b5e0ce4ef,I love the taste of meat,Meat is a good source of protein,support
1c8a868b5e0ce4ef,Eating meat helps me avoid snacking,I love the taste of meat,support
1c8a868b5e0ce4ef,I avoid pork because it feels heavy,I love the taste of meat,conflict
1c8a868b5e0ce4ef,I avoid pork because it feels heavy,Meat is a good source of protein,support
1c8a868b5e0ce4ef,I eat meat daily,Meat is sometimes expensive,conflict
2c779c0028c91422,I eat meat with most dinners,I enjoy preparing different kinds of meat,support
2c779c0028c91422,I eat meat with most dinners,I love the taste of meat,support
2c779c0028c91422,I eat meat with most dinners,I want to consume enough protein,support
2c779c0028c91422,I enjoy preparing different kinds of meat,I love the taste of meat,support
2c779c0028c91422,I enjoy preparing different kinds of meat,Meat is central in my family culture,support
2c779c0028c91422,I love the taste of meat,Meat is central in my family culture,support
2c779c0028c91422,I love the taste of meat,I want to consume enough protein,support
2c779c0028c91422,I eat meat with most dinners,Meat is central in my family culture,support
2c779c0028c91422,I eat meat with most dinners,Increasing meat prices limit beef consumption,conflict
2c779c0028c91422,I want to consume enough protein,Increasing meat prices limit beef consumption,conflict
2c779c0028c91422,I love the taste of meat,Increasing meat prices limit beef consumption,conflict
2c779c0028c91422,I enjoy preparing different kinds of meat,Increasing meat prices limit beef consumption,conflict
2c779c0028c91422,I eat meat with most dinners,My wife suggests eating less meat,conflict
2c779c0028c91422,Meat is central in my family culture,My wife suggests eating less meat,conflict
9d41a316406ab604,I am concerned about environmental impact,I choose lean meats like chicken or fish,support
9d41a316406ab604,I am concerned about environmental impact,I eat meat a few times a week,conflict
9d41a316406ab604,I am concerned about environmental impact,I include plant-based proteins in meals,support
9d41a316406ab604,I am concerned about health,I choose lean meats like chicken or fish,support
9d41a316406ab604,I am concerned about health,I eat meat a few times a week,support
9d41a316406ab604,I am concerned about health,I include plant-based proteins in meals,support
9d41a316406ab604,I am concerned about health,I want to get enough protein,support
9d41a316406ab604,I choose lean meats like chicken or fish,I eat meat a few times a week,support
9d41a316406ab604,I choose lean meats like chicken or fish,I want to get enough protein,support
9d41a316406ab604,I eat meat a few times a week,I enjoy the flavor of meat,support
9d41a316406ab604,I eat meat a few times a week,I include plant-based proteins in meals,support
9d41a316406ab604,I eat meat a few times a week,I want to get enough protein,support
9d41a316406ab604,I eat meat a few times a week,I enjoy the flavor of meat,support
9d41a316406ab604,I enjoy the flavor of meat,I want to get enough protein,support
9d41a316406ab604,Eating meat is convenient,I enjoy the flavor of meat,support
9d41a316406ab604,Eating meat is convenient,I eat meat a few times a week,support
9d41a316406ab604,I include plant-based proteins in meals,I want to get enough protein,support
7a28a7b7738bc656,Everyone I know eats a lot of meat,I eat meat almost every day,support
7a28a7b7738bc656,Everyone I know eats a lot of meat,Social contacts enjoy the taste of meat,support
7a28a7b7738bc656,Everyone I know eats a lot of meat,Social contacts find meat nutritious,support
7a28a7b7738bc656,I considered reducing meat for my health,I eat meat almost every day,conflict
7a28a7b7738bc656,I considered reducing meat for my health,I enjoy eating meat,conflict
7a28a7b7738bc656,I eat meat almost every day,I enjoy eating meat,support
7a28a7b7738bc656,I enjoy eating meat,Meat fills me up,support
7a28a7b7738bc656,I enjoy eating meat,Meat provides a lot of nutrition,support
7a28a7b7738bc656,I eat meat almost every day,Meat fills me up,support
7a28a7b7738bc656,I eat meat almost every day,Meat provides a lot of nutrition,support
7a28a7b7738bc656,Meat fills me up,Meat provides a lot of nutrition,support
7a28a7b7738bc656,Social contacts enjoy the taste of meat,Social contacts find meat nutritious,support
ea0c4e9dce422f7c,I am trying to eat more vegetables,I feel healthier eating less meat,support
ea0c4e9dce422f7c,I am trying to eat more vegetables,I want to eat less meat,support
ea0c4e9dce422f7c,I am trying to eat more vegetables,I think eating a lot of meat is unhealthy,support
ea0c4e9dce422f7c,I am trying to eat more vegetables,I want to get enough protein,support
ea0c4e9dce422f7c,I am trying to eat more vegetables,I try to eat enough meat,conflict
ea0c4e9dce422f7c,I feel healthier eating less meat,I think eating a lot of meat is unhealthy,support
ea0c4e9dce422f7c,I feel healthier eating less meat,I want to eat less meat,support
ea0c4e9dce422f7c,I feel healthier eating less meat,I want to get enough protein,conflict
ea0c4e9dce422f7c,I feel healthier eating less meat,I try to eat enough meat,conflict
ea0c4e9dce422f7c,I think eating a lot of meat is unhealthy,I want to eat less meat,support
ea0c4e9dce422f7c,I think eating a lot of meat is unhealthy,I try to eat enough meat,conflict
ea0c4e9dce422f7c,I think eating a lot of meat is unhealthy,I want to get enough protein,conflict
ea0c4e9dce422f7c,I try to eat enough meat,I want to eat less meat,conflict
ea0c4e9dce422f7c,I try to eat enough meat,I want to get enough protein,support
ea0c4e9dce422f7c,I try to eat enough meat,I worry about animal welfare,conflict
ea0c4e9dce422f7c,I want to eat less meat,I want to get enough protein,conflict
ea0c4e9dce422f7c,I want to eat less meat,I worry about animal welfare,support
