key,stance,wave,canvas
7142ee58205c21de,I am concerned about environmental impact,2,True
7142ee58205c21de,Social contacts are eating less meat,2,True
7142ee58205c21de,Social contacts are motivated by health,2,True
7142ee58205c21de,Social contacts are motivated by environmental concerns,2,True
7142ee58205c21de,Social contacts are influenced by animal welfare,2,True
7142ee58205c21de,We include more plant-based dishes at gatherings,2,True
8b73e21092f24bd1,I eat meat at least twice daily,2,True
8b73e21092f24bd1,I enjoy eating different kinds of meat,2,True
8b73e21092f24bd1,I like the taste of meat,2,True
8b73e21092f24bd1,Meat is high in protein,2,True
8b73e21092f24bd1,Meat fills me up,2,True
8b73e21092f24bd1,Eating meat is a family tradition,2,True
8b73e21092f24bd1,My family eats meat with me,2,True
8b73e21092f24bd1,I tried to avoid meat for diabetes,2,True
8b73e21092f24bd1,I have diabetes concerns,2,True
8b73e21092f24bd1,It is difficult for me to avoid meat,2,True
ab0d4cea5548f80a,I like to eat meat,2,True
ab0d4cea5548f80a,I eat meat four or five times a week,2,True
ab0d4cea5548f80a,I usually eat meat at dinner,2,True
ab0d4cea5548f80a,I was raised eating meat with most meals,2,True
ab0d4cea5548f80a,My family and friends usually eat meat,2,True
ab0d4cea5548f80a,I worry meat fat affected my health,2,True
ab0d4cea5548f80a,I considered reducing meat after health issues,2,True
ab0d4cea5548f80a,Sometimes I make meals with just vegetables,2,True
61766c21a780a6d9,"I eat ground turkey, chicken, and catfish",2,True
61766c21a780a6d9,I prefer cheap meats,2,True
61766c21a780a6d9,I value filling foods,2,True
61766c21a780a6d9,I prefer low-fat meats,2,True
61766c21a780a6d9,I enjoy the taste of meat,2,True
61766c21a780a6d9,My family eats various meats,2,True
61766c21a780a6d9,Social contacts value taste in meat,2,True
3307a1b25ba01794,I eat meat in moderation,2,True
3307a1b25ba01794,I choose familiar meats like chicken or fish,2,True
3307a1b25ba01794,I sometimes eat plant-based meals,2,True
3307a1b25ba01794,I seek balance in my meals,2,True
3307a1b25ba01794,Meat is easy to prepare,2,True
3307a1b25ba01794,I want variety in my meals,2,True
3307a1b25ba01794,I am flexible with my food choices,2,True
3307a1b25ba01794,Social contacts have different eating habits,2,True
3307a1b25ba01794,I am not pressured by others' habits,2,True
3307a1b25ba01794,Some social contacts eat meat for protein,2,True
5ed80b15ba44099f,I eat whatever meat is available,2,True
5ed80b15ba44099f,I crave different types of meat,2,False
5ed80b15ba44099f,Meat tastes good to me,2,True
5ed80b15ba44099f,Getting protein from meat is easy,2,True
5ed80b15ba44099f,My friends and family eat meat,2,True
5ed80b15ba44099f,Eating meat is a family habit,2,True
5ed80b15ba44099f,I eat what my family makes for dinner,2,True
37899912f4a5a971,I eat meat every three months,2,True
37899912f4a5a971,I prefer homemade hamburgers,2,True
37899912f4a5a971,I crave meat occasionally,2,True
37899912f4a5a971,Red meat is bad for health,2,True
37899912f4a5a971,Red meat makes you gain weight,2,True
37899912f4a5a971,I cannot afford expensive meats,2,False
37899912f4a5a971,Friend showed me how to cook hamburgers,2,True
f98f0b882797728b,I have health concerns,2,True
f98f0b882797728b,I eat less red meat,2,True
f98f0b882797728b,I eat more chicken and fish,2,True
f98f0b882797728b,Meat is a source of protein,2,True
f98f0b882797728b,I believe eating meat is natural,2,True
f98f0b882797728b,I steam meat to eat healthier,2,True
f98f0b882797728b,Friends are becoming vegetarians for health,2,False
f98f0b882797728b,Friends value meat for protein,2,True
95ad60153e77940d,I choose meat for convenience,2,True
95ad60153e77940d,I prefer the taste of meat,2,True
95ad60153e77940d,I consider cost when choosing foods,2,True
95ad60153e77940d,My wife eats a partial vegetarian diet,2,True
95ad60153e77940d,I eat more chicken and turkey at home,2,True
95ad60153e77940d,I grew up eating meat regularly,2,True
95ad60153e77940d,Childhood habits influence my meat eating,2,True
95ad60153e77940d,Health issues caused me to consider reducing meat,2,True
95ad60153e77940d,My wife's dietary needs limit meat at home,2,True
95ad60153e77940d,My social circle mostly eats meat,2,True
cde5af9c10e5d7af,I eat chicken regularly,2,True
cde5af9c10e5d7af,I eat fish sometimes,2,True
cde5af9c10e5d7af,I am trying to eat more tofu,2,True
cde5af9c10e5d7af,I care about animals,2,True
cde5af9c10e5d7af,My family eats a lot of meat,2,True
cde5af9c10e5d7af,My family eats chicken and pork,2,True
cde5af9c10e5d7af,My family says meat tastes good,2,True
cde5af9c10e5d7af,Eating less meat is hard in this economy,2,True
8bcf4a8ef4be7cba,I try to eat meat in moderation,2,True
8bcf4a8ef4be7cba,I feel unwell after eating too much red meat,2,True
8bcf4a8ef4be7cba,I prefer eating chicken over red meat,2,False
8bcf4a8ef4be7cba,I like eating meat,2,True
8bcf4a8ef4be7cba,I choose meat from trusted local sources,2,True
8bcf4a8ef4be7cba,I avoid factory-farmed meat,2,True
8bcf4a8ef4be7cba,I am motivated by health concerns,2,False
8bcf4a8ef4be7cba,I grew up on a farm,2,True
8bcf4a8ef4be7cba,My wife also eats meat in moderation,2,True
5c9113c3b7df8e3e,I want to get enough protein,2,True
5c9113c3b7df8e3e,I eat meat with most dinners,2,True
5c9113c3b7df8e3e,Cheese causes digestive issues for me,2,True
5c9113c3b7df8e3e,I dislike yogurt,2,True
5c9113c3b7df8e3e,My husband dislikes veggie burgers,2,True
5c9113c3b7df8e3e,I am concerned about too much fat,2,True
5c9113c3b7df8e3e,I plan to cut fatty meats,2,True
5c9113c3b7df8e3e,Extra fat is not good for my liver,2,True
5c9113c3b7df8e3e,Protein consciousness is common in my community,2,True
dad40041f6cb7ef4,I do not buy ground beef,2,True
dad40041f6cb7ef4,I use vegetable substitutes,2,True
dad40041f6cb7ef4,I want to remain healthy,2,True
dad40041f6cb7ef4,I eat pork sausage daily,2,True
dad40041f6cb7ef4,I eat chicken and fish,2,True
dad40041f6cb7ef4,Veggie substitutes are easy to buy,2,True
dad40041f6cb7ef4,I like to experiment with meat substitutes,2,False
086ecf273585a9a4,I eat meat five to six days weekly,2,True
086ecf273585a9a4,I lack storage for fresh vegetables,2,True
086ecf273585a9a4,I have limited refrigerator space,2,True
086ecf273585a9a4,I have a large freezer,2,True
086ecf273585a9a4,I purchase meat because it is easy to freeze,2,True
086ecf273585a9a4,I experience environmental concerns,2,True
086ecf273585a9a4,I experience health concerns,2,True
086ecf273585a9a4,I feel better eating less meat,2,True
086ecf273585a9a4,I want to try more plant-based recipes,2,True
086ecf273585a9a4,Friends and family do not influence my eating,2,True
e4829fb39326588e,I eat meat every day,2,True
e4829fb39326588e,I enjoy eating meat,2,True
e4829fb39326588e,I grew up eating meat daily,2,True
e4829fb39326588e,My family eats meat all the time,2,True
e4829fb39326588e,Food is a central family event,2,True
e4829fb39326588e,I am aware of animal welfare concerns,2,True
e4829fb39326588e,I am aware of climate change issues,2,True
f003c96b131253d6,I eat a balanced diet including meat,2,True
f003c96b131253d6,I am not picky with food,2,True
f003c96b131253d6,I eat meat three days a week,2,True
f003c96b131253d6,A family member only eats white meat,2,True
f003c96b131253d6,I mostly cook white meat for the family,2,True
f003c96b131253d6,Family medical history discourages red meat,2,True
3715bc392d7a07ee,I eat all kinds of meat,2,True
3715bc392d7a07ee,I was raised eating meat,2,True
3715bc392d7a07ee,My family and friends eat meat,2,True
3715bc392d7a07ee,Social contacts were taught to eat meat,2,True
3715bc392d7a07ee,Husband considered eating less meat,2,True
3715bc392d7a07ee,Eating less meat considered healthier by husband,2,False
649f1789cf99857f,I eat meat every single day,2,True
649f1789cf99857f,Meat satisfies my cravings,2,True
649f1789cf99857f,Meat fills me up and energizes me,2,True
649f1789cf99857f,I am currently obsessed with meat,2,True
649f1789cf99857f,Family members avoid pork,2,True
649f1789cf99857f,Family advises me to avoid pork,2,True
649f1789cf99857f,I am considering cutting pork out,2,True
649f1789cf99857f,I want to cleanse and fast,2,True
649f1789cf99857f,I ate little meat after pregnancy,2,False
649f1789cf99857f,I lost weight and wanted nutrients,2,True
3a4931c85b6bb77d,I am trying to cut back on meat,2,True
3a4931c85b6bb77d,I have always eaten meat with every meal,2,True
3a4931c85b6bb77d,Doctor advised me to reduce red meat,2,True
3a4931c85b6bb77d,I want to lower my cholesterol,2,True
3a4931c85b6bb77d,Meat is part of family tradition,2,True
3a4931c85b6bb77d,Most family meals include meat,2,True
3a4931c85b6bb77d,My family supports me eating less meat,2,True
3a4931c85b6bb77d,I have cravings for meat,2,True
3a4931c85b6bb77d,I have vegetarian friends,2,True
3a4931c85b6bb77d,I enjoy finding tasty fish alternatives,2,True
2b66cc6ef7bd17ea,I eat chicken and turkey regularly,2,True
2b66cc6ef7bd17ea,I try to have a protein source daily,2,True
2b66cc6ef7bd17ea,My family ate meat in moderation,2,True
2b66cc6ef7bd17ea,My aunt emphasized healthy eating habits,2,True
2b66cc6ef7bd17ea,I eat less beef due to mad cow disease,2,True
2b66cc6ef7bd17ea,I believe chicken is healthier than beef,2,False
2b66cc6ef7bd17ea,Affordability limits access to high-quality meat,2,True
01d6c865ad629e1f,I don't seek out meat,2,True
01d6c865ad629e1f,I eat meat when it is available,2,True
01d6c865ad629e1f,I value meat for protein and nutrients,2,True
01d6c865ad629e1f,I sometimes prefer foods other than meat,2,True
01d6c865ad629e1f,My family eats similar amounts of meat as me,2,True
1c2579f87fb55244,I have eaten meat since childhood,2,True
1c2579f87fb55244,Meat is part of my family's diet,2,True
1c2579f87fb55244,Most people I know eat meat,2,True
1c2579f87fb55244,Meat is widely available in restaurants,2,True
1c2579f87fb55244,I eat less meat than before,2,False
1c2579f87fb55244,I have questions about meat and climate change,2,True
1c2579f87fb55244,I eat chicken regularly,2,True
1c2579f87fb55244,I rarely eat steak,2,True
d59a7be61b6d34c0,I eat meat almost daily,2,True
d59a7be61b6d34c0,I love the taste of meat,2,True
d59a7be61b6d34c0,Meals feel incomplete without meat,2,True
d59a7be61b6d34c0,My family eats meat daily,2,True
d59a7be61b6d34c0,Family loves the flavor of meat,2,True
d59a7be61b6d34c0,Family pressured me to eat meat,2,True
d59a7be61b6d34c0,I gave up pescatarian diet due to pressure,2,True
d59a7be61b6d34c0,I see eating meat as a necessary evil,2,True
d59a7be61b6d34c0,I hate the thought of eating meat,2,True
fad13b189dc3f535,I eat meat every day,2,True
fad13b189dc3f535,I wish to cut back on meat,2,True
fad13b189dc3f535,I am motivated by health concerns,2,True
fad13b189dc3f535,I enjoy the taste of meat,2,True
fad13b189dc3f535,Meat makes meals more filling,2,True
fad13b189dc3f535,My family eats meat regularly,2,True
fad13b189dc3f535,Meat is easy to cook for everyone,2,True
fad13b189dc3f535,I consider animal welfare ethical dilemmas,2,True
036858a3a8430897,I love the taste of meat,2,True
036858a3a8430897,I grew up eating meat,2,True
036858a3a8430897,Meat feels like a natural diet for me,2,False
036858a3a8430897,Most of my family eat meat,2,True
036858a3a8430897,I think meat is a good protein source,2,True
036858a3a8430897,I dislike periods without eating meat,2,False
036858a3a8430897,I associate meat with a healthy meal,2,False
298335236c158975,I enjoy eating chicken,2,True
298335236c158975,I eat meat with friends,2,True
298335236c158975,I rarely cook meat at home,2,True
298335236c158975,Meat is expensive for me,2,True
298335236c158975,Meals depend on who I am with,2,True
298335236c158975,I eat less meat than some friends,2,True
298335236c158975,I prefer cheese and vegetables sometimes,2,True
90a26c5862848d7f,I try to eat 90% meatless meals,2,True
90a26c5862848d7f,I have concerns about animal welfare,2,True
90a26c5862848d7f,I try to limit meat for religious reasons,2,True
90a26c5862848d7f,I want to reduce environmental impact,2,True
90a26c5862848d7f,I choose meat for athletic performance,2,True
90a26c5862848d7f,I eat meat when I need protein,2,True
90a26c5862848d7f,I avoid red meat and eat white meat,2,True
90a26c5862848d7f,My family ate meat daily while growing up,2,True
90a26c5862848d7f,My community promotes eating local meat,2,True
90a26c5862848d7f,I have medical concerns about eating meat,2,True
56bf7903d2e713c7,I am currently a vegetarian,2,True
56bf7903d2e713c7,I plan to become vegan,2,True
56bf7903d2e713c7,I feel deep connection to animals,2,True
56bf7903d2e713c7,I view animals as chosen family,2,True
56bf7903d2e713c7,A friend is vegan and influences me,2,True
56bf7903d2e713c7,My friends support vegetarian beliefs,2,True
56bf7903d2e713c7,Social contacts value animal life,2,True
56bf7903d2e713c7,I believe animals deserve respect,2,True
56bf7903d2e713c7,I am disturbed by animal mistreatment,2,True
bb10b3e293fa7488,I eat chicken several times a week,2,True
bb10b3e293fa7488,I eat beef about once a week,2,True
bb10b3e293fa7488,I am morally conflicted about eating meat,2,True
bb10b3e293fa7488,I advocate for animal rights,2,True
bb10b3e293fa7488,I believe meat is necessary for health,2,True
bb10b3e293fa7488,My partner has dietary restrictions,2,True
bb10b3e293fa7488,I find meal preparation efficiency important,2,True
bb10b3e293fa7488,I try to minimize animal suffering,2,True
bb10b3e293fa7488,I buy humanely certified eggs,2,True
82db7bf9aab23ea9,I do not buy meat,2,True
82db7bf9aab23ea9,Meat is cost prohibitive,2,True
82db7bf9aab23ea9,I am concerned about animal lives,2,True
82db7bf9aab23ea9,I meet nutrition without meat,2,True
82db7bf9aab23ea9,Meat is always present in grocery stores,2,True
82db7bf9aab23ea9,My housemates eat meat at every meal,2,True
82db7bf9aab23ea9,My opinions about meat are met with scorn,2,True
41c5996495e366da,I eat meat two to three times weekly,2,True
41c5996495e366da,Meat is the easier option,2,True
41c5996495e366da,Alternative meats are expensive,2,True
41c5996495e366da,Tofu and alternatives are not always available,2,True
41c5996495e366da,Meat provides protein I need,2,True
41c5996495e366da,I am lacking iron,2,True
41c5996495e366da,I care about the environment,2,True
41c5996495e366da,I care about animal welfare,2,True
41c5996495e366da,My father and stepmom are vegetarians,2,True
eaa866102ec57941,I eat meat about five times weekly,2,True
eaa866102ec57941,I prefer chicken and pork,2,True
eaa866102ec57941,Chicken and pork are affordable,2,True
eaa866102ec57941,Chicken and pork are versatile,2,True
eaa866102ec57941,Beef is expensive,2,True
eaa866102ec57941,I do not enjoy beef much,2,True
eaa866102ec57941,I like red meat less as I age,2,True
eaa866102ec57941,I am concerned about environmental impact,2,True
eaa866102ec57941,Meat prices distress me,2,True
eaa866102ec57941,Good meat alternatives are limited,2,True
a92d69730b8c4ae0,I eat meat at most dinners,2,True
a92d69730b8c4ae0,Eating meat is my daily routine,2,True
a92d69730b8c4ae0,I grew up eating meat,2,True
a92d69730b8c4ae0,My family eats meat regularly,2,True
a92d69730b8c4ae0,My family are hunters,2,True
a92d69730b8c4ae0,Hunting saves money on buying meat,2,True
a92d69730b8c4ae0,I enjoy eating venison,2,True
a92d69730b8c4ae0,Venison is more lean than store meat,2,True
a92d69730b8c4ae0,I process venison myself,2,True
8de500ff0f84f538,I eat meat 2 or 3 times weekly,2,True
8de500ff0f84f538,My husband expects meat in every meal,2,True
8de500ff0f84f538,My daughter is anemic,2,True
8de500ff0f84f538,My son is a picky eater,2,True
8de500ff0f84f538,I want a balanced diet,2,True
8de500ff0f84f538,Meat is expensive,2,True
8de500ff0f84f538,I am concerned about animal cruelty,2,True
8de500ff0f84f538,I am concerned about the environment,2,True
8de500ff0f84f538,My family is concerned about health,2,True
8de500ff0f84f538,Community discusses reducing meat due to cost,2,True
242bdf6bc5bb0b94,I eat meat every day,2,True
242bdf6bc5bb0b94,I am chronically anemic,2,True
242bdf6bc5bb0b94,Doctors recommend eating lean beef,2,True
242bdf6bc5bb0b94,I enjoy the taste of meat,2,True
242bdf6bc5bb0b94,I try to choose leaner cuts of beef,2,True
242bdf6bc5bb0b94,I try to avoid processed meats,2,True
242bdf6bc5bb0b94,Most friends and family eat a lot of meat,2,False
242bdf6bc5bb0b94,I am conscientious about my weight,2,True
5fee709bfe55faf2,I eat meat mostly on special occasions,2,True
5fee709bfe55faf2,I rarely eat meat at home,2,False
5fee709bfe55faf2,Meat is too expensive,2,False
5fee709bfe55faf2,Meat is not in my eating habits,2,False
5fee709bfe55faf2,Eating meat is a family tradition,2,True
5fee709bfe55faf2,Family members like meat,2,True
5fee709bfe55faf2,Socializing increases likelihood of eating meat,2,True
5fee709bfe55faf2,Ethical considerations about eating meat,2,False
5fee709bfe55faf2,Environmental considerations about eating meat,2,False
5fee709bfe55faf2,Health considerations about eating meat,2,False
e0b47f3f6a91ab2e,I eat less meat overall,2,True
e0b47f3f6a91ab2e,I follow a pescatarian diet,2,True
e0b47f3f6a91ab2e,I have health concerns about meat,2,True
e0b47f3f6a91ab2e,I am concerned about the environment,2,True
e0b47f3f6a91ab2e,Eating meat is a strong habit,2,False
e0b47f3f6a91ab2e,I am mindful about my eating habits,2,True
e0b47f3f6a91ab2e,I still eat red meat sometimes,2,True
e0b47f3f6a91ab2e,My digestion improved with less meat,2,True
e0b47f3f6a91ab2e,My family is respectful of my choices,2,True
bcaf50d01f330313,I eat meat most days,2,True
bcaf50d01f330313,I try to eat healthy,2,True
bcaf50d01f330313,I eat lots of fruits and vegetables,2,True
bcaf50d01f330313,Meat is an easy low-carb protein,2,True
bcaf50d01f330313,"I avoid high-carb, low-nutritional foods",2,True
bcaf50d01f330313,Past partners were vegetarian,2,False
bcaf50d01f330313,I have eaten less meat in the past,2,True
bcaf50d01f330313,Vegetarian meals can be more interesting,2,True
bcaf50d01f330313,Social contacts care about health,2,True
bcaf50d01f330313,Social contacts care about the environment,2,True
721f6be7c6c2c5e8,I eat meat every night with dinner,2,True
721f6be7c6c2c5e8,I occasionally eat meat with lunch,2,True
721f6be7c6c2c5e8,Eating meat is a habit for me,2,True
721f6be7c6c2c5e8,I was raised on a ranch,2,True
721f6be7c6c2c5e8,Everyone I know eats meat regularly,2,True
721f6be7c6c2c5e8,Eating meat is a shared habit in my community,2,True
9306e20a3c8202a6,I am currently a vegetarian,2,True
9306e20a3c8202a6,I am concerned about my health,2,True
9306e20a3c8202a6,I am concerned about the environment,2,True
9306e20a3c8202a6,I am concerned about animal welfare,2,True
9306e20a3c8202a6,My husband is a vegetarian,2,True
9306e20a3c8202a6,My mom is a vegetarian,2,True
9306e20a3c8202a6,I used to like eating red meat,2,True
9306e20a3c8202a6,I connect with other vegetarians,2,True
f3ccb99647a78111,I eat meat once or twice a day,2,True
f3ccb99647a78111,I eat meat when it's available,2,True
f3ccb99647a78111,I enjoy eating meat,2,True
f3ccb99647a78111,My family and friends eat similar amounts,2,True
f3ccb99647a78111,My social group enjoys eating meat,2,True
d0948831f2fd6c9a,I eat meat regularly,2,True
d0948831f2fd6c9a,I prioritize protein,2,True
d0948831f2fd6c9a,I like how filling meat is,2,True
d0948831f2fd6c9a,I like how meat tastes,2,True
d0948831f2fd6c9a,I cook meat for my family regularly,2,True
d0948831f2fd6c9a,People around me eat meat regularly,2,True
9dbce82bce25d24e,I have reduced red meat consumption,2,True
9dbce82bce25d24e,I eat more chicken and vegetables,2,True
9dbce82bce25d24e,I have health issues with heart disease,2,True
9dbce82bce25d24e,I am motivated by health concerns,2,True
9dbce82bce25d24e,My family has reduced red meat consumption,2,True
9dbce82bce25d24e,My wife cooks vegetables with more spices,2,True
9dbce82bce25d24e,I am concerned about environmental impact of beef,2,True
fadf83bd9ea5f19b,I eat meat a couple times a week,2,True
fadf83bd9ea5f19b,I prefer eating sides and vegetables,2,True
fadf83bd9ea5f19b,I eat meat for protein,2,True
fadf83bd9ea5f19b,I eat meat for iron,2,True
fadf83bd9ea5f19b,I do not enjoy eating meat,2,True
fadf83bd9ea5f19b,I limit how much meat I eat,2,True
fadf83bd9ea5f19b,I reflect on eating animals,2,True
fadf83bd9ea5f19b,I had a negative childhood experience with meat,2,True
8a09978d91039693,I try to limit meat,2,True
8a09978d91039693,I stick to vegetarian meals,2,True
8a09978d91039693,I care about not harming animals,2,True
8a09978d91039693,I read about vegetarian health benefits,2,True
8a09978d91039693,My parents rarely eat meat,2,True
8a09978d91039693,My parents have similar motivations,2,True
8a09978d91039693,My family has influenced my choices,2,True
8a09978d91039693,My friends enjoy eating meat,2,True
c314920d84ff0215,I eat meat three to four times weekly,2,True
c314920d84ff0215,Eating meat is a habit for me,2,True
c314920d84ff0215,Polish cuisine includes lots of meat,2,True
c314920d84ff0215,Family enjoys traditional Polish food,2,True
c314920d84ff0215,All my neighbors are meat eaters,2,True
c314920d84ff0215,We are meat lovers,2,True
c314920d84ff0215,I love the taste of meat,2,True
c314920d84ff0215,I try to limit meat for health,2,True
c314920d84ff0215,My husband says too much meat is unhealthy,2,True
c314920d84ff0215,Balanced diet is important to me,2,True
b88f86ad894a422f,I limit red meat to once a week,2,True
b88f86ad894a422f,"I prefer chicken, turkey, and fish",2,True
b88f86ad894a422f,I try to find healthier proteins,2,True
b88f86ad894a422f,I am trying to lose weight,2,True
b88f86ad894a422f,I am trying to lower cholesterol,2,True
b88f86ad894a422f,"My husband prefers chicken, turkey, fish, eggs",2,True
b88f86ad894a422f,My husband is trying to lose weight,2,True
b88f86ad894a422f,Most meals are cooked at home,2,True
b88f86ad894a422f,My parents cook red meat at home,2,True
c425ac83f24beef2,I avoid eating red meat,2,True
c425ac83f24beef2,I prefer chicken and fish,2,True
c425ac83f24beef2,I believe red meat is unhealthy,2,True
c425ac83f24beef2,I feel unwell after eating red meat,2,True
c425ac83f24beef2,I find cooking red meat disgusting,2,True
c425ac83f24beef2,I find typical meat diet boring,2,True
c425ac83f24beef2,I like to try new foods,2,True
c425ac83f24beef2,I heard red meat increases aggression,2,True
a22e24bd1aef3c96,I eat chicken a few days a week,2,True
a22e24bd1aef3c96,I eat beef once or twice a week,2,True
a22e24bd1aef3c96,I like to get protein in my meals,2,True
a22e24bd1aef3c96,I like the taste of meat,2,True
a22e24bd1aef3c96,My boyfriend eats a lot of meat,2,True
a22e24bd1aef3c96,My boyfriend values getting enough protein,2,True
a22e24bd1aef3c96,I have not thought about reducing meat,2,True
a22e24bd1aef3c96,Becoming vegetarian does not appeal to me,2,True
a3557ae863ad9e1d,I mostly eat chicken,2,True
a3557ae863ad9e1d,I eat beef and bacon occasionally,2,True
a3557ae863ad9e1d,I am a picky eater,2,True
a3557ae863ad9e1d,Meat availability influences my choices,2,True
a3557ae863ad9e1d,I have not tried to change habits,2,True
2bfe07abba85396f,I eat meat daily,2,True
2bfe07abba85396f,I pay attention to meat portions now,2,True
2bfe07abba85396f,I want enough protein from meat,2,True
2bfe07abba85396f,I want to maintain my weight,2,True
2bfe07abba85396f,My husband wants to keep eating meat,2,True
2bfe07abba85396f,No one around me avoids eating meat,2,True
2bfe07abba85396f,I was raised eating homegrown meat,2,True
2bfe07abba85396f,Rising meat prices are financially difficult,2,True
2bfe07abba85396f,I distrust pre-packaged meats,2,True
9c82fc4c36156f08,I eat all types of meat,2,True
9c82fc4c36156f08,I grew up in a meat-eating household,2,True
9c82fc4c36156f08,I enjoy the taste of meat,2,True
9c82fc4c36156f08,I enjoy the texture of meat,2,True
9c82fc4c36156f08,I am curious about animal conditions,2,True
9c82fc4c36156f08,I understand pork may be unhealthy,2,True
8c30dfbb7ee2fbe8,I eat meat and poultry,2,True
8c30dfbb7ee2fbe8,I eat beef frequently,2,True
8c30dfbb7ee2fbe8,Meat choice depends on availability,2,True
8c30dfbb7ee2fbe8,I eat what my family brings,2,True
8c30dfbb7ee2fbe8,Price is important for my family,2,True
8c30dfbb7ee2fbe8,I choose affordable fast food meals,2,True
8c30dfbb7ee2fbe8,I eat 96% lean meat when possible,2,True
8c30dfbb7ee2fbe8,Healthier meat is more expensive,2,True
f1109e14be29a5d7,I love the taste of bacon,2,True
f1109e14be29a5d7,I eat chicken for heme iron,2,True
f1109e14be29a5d7,I have anemia,2,False
f1109e14be29a5d7,I am concerned about animal welfare,2,True
f1109e14be29a5d7,I limit red meat consumption,2,True
f1109e14be29a5d7,I rarely eat beef,2,True
f1109e14be29a5d7,I do not eat fish or lamb,2,True
f1109e14be29a5d7,Community expects meat at meals,2,True
f1109e14be29a5d7,My son is vegetarian,2,True
24905a929f5aaec2,I eat meat regularly,2,True
24905a929f5aaec2,I try to eat meat in moderation,2,True
24905a929f5aaec2,I incorporate chicken and seafood weekly,2,True
24905a929f5aaec2,I avoid overdoing red meat consumption,2,True
24905a929f5aaec2,I plan meals to accommodate my wife's diet,2,True
24905a929f5aaec2,My wife avoids pork for health reasons,2,True
24905a929f5aaec2,Meat quality and sourcing are important to me,2,True
24905a929f5aaec2,Family and friends eat meat regularly,2,True
addff8dc6e11e669,I do not eat pork or beef,2,True
addff8dc6e11e669,I eat a lot of chicken,2,True
addff8dc6e11e669,I love seafood,2,True
addff8dc6e11e669,I rarely eat seafood,2,True
addff8dc6e11e669,The smell of red meat is off-putting,2,True
addff8dc6e11e669,I have health concerns about red meat,2,True
addff8dc6e11e669,I think red meat is gross,2,True
addff8dc6e11e669,I care about animal welfare,2,True
addff8dc6e11e669,Travel may require eating more meat,2,True
84ca074474b9b6ad,I eat meat at least once a day,2,True
84ca074474b9b6ad,I enjoy eating meat,2,True
84ca074474b9b6ad,Meat is a good source of protein,2,True
84ca074474b9b6ad,My friends eat more red meat,2,True
84ca074474b9b6ad,My parents avoid red meat,2,True
84ca074474b9b6ad,I eat less pork than before,2,True
84ca074474b9b6ad,I enjoy breakfast less than before,2,True
7eefc6f2e7826814,I often incorporate meat into meals,2,True
7eefc6f2e7826814,I start meals with protein,2,True
7eefc6f2e7826814,Meat is an efficient protein source,2,True
7eefc6f2e7826814,Meat is my go-to protein,2,True
7eefc6f2e7826814,People close to me eat meat regularly,2,True
7eefc6f2e7826814,I tried other protein sources,2,True
7eefc6f2e7826814,Other proteins lack enough iron,2,True
7eefc6f2e7826814,Other proteins have more fat and carbohydrates,2,True
9d41a316406ab604,I eat meat once or twice daily,2,True
9d41a316406ab604,I sometimes skip meat in meals,2,True
9d41a316406ab604,I crave meat sometimes,2,True
9d41a316406ab604,I consider health when choosing meals,2,True
9d41a316406ab604,I consider cost when choosing meals,2,True
9d41a316406ab604,I eat less meat for convenience,2,False
9d41a316406ab604,My culture includes meat in celebrations,2,True
9d41a316406ab604,Social contacts cut back on eating meat,2,True
9d41a316406ab604,Documentaries made me more mindful of meat,2,True
f8610fec106ff80d,"I eat beef, chicken, and pork",2,True
f8610fec106ff80d,I want to reduce beef consumption,2,True
f8610fec106ff80d,I am concerned about developing gout,2,True
f8610fec106ff80d,Red meat may contribute to health problems,2,True
f8610fec106ff80d,Eating chicken is better for health,2,True
f8610fec106ff80d,I alternate between chicken and beef,2,True
f8610fec106ff80d,I avoid pork at home,2,True
f8610fec106ff80d,My boyfriend prefers eating chicken,2,True
f8610fec106ff80d,I prefer chicken breast over dark meat,2,True
f8610fec106ff80d,I choose grass-fed meat for ethical reasons,2,True
c038519ac4670f62,I eat what I feel like,2,True
c038519ac4670f62,I focus on what's available at home,2,True
c038519ac4670f62,I want to eat less meat,2,True
c038519ac4670f62,I enjoy the taste of meat,2,True
c038519ac4670f62,I enjoy cooking with vegetables,2,False
c038519ac4670f62,I am concerned about the planet,2,True
c038519ac4670f62,I am concerned about my health,2,True
c038519ac4670f62,My nephew is vegetarian,2,True
c038519ac4670f62,I agree with ethical reasons to avoid meat,2,True
c038519ac4670f62,Vegetarian alternatives are available,2,True
740b157201268df1,I limit red meat consumption,2,True
740b157201268df1,I mainly eat chicken and fish,2,True
740b157201268df1,"I buy grass-fed, free-range meat",2,True
740b157201268df1,I am concerned about health,2,True
740b157201268df1,I am concerned about animal welfare,2,True
740b157201268df1,I love the taste of meat,2,True
740b157201268df1,Meat is unaffordable from ethical vendors,2,True
740b157201268df1,Ethical options are limited at restaurants,2,True
740b157201268df1,My family is concerned about animal welfare,2,True
740b157201268df1,Restaurants are a treat for me,2,True
ea0c4e9dce422f7c,I try to limit my meat intake,2,True
ea0c4e9dce422f7c,I am concerned about animal welfare,2,True
ea0c4e9dce422f7c,I want to stay healthy,2,True
971e17af6c60aec7,I eat meat 6 or 7 times weekly,2,True
971e17af6c60aec7,I include some meat-free meals,2,True
971e17af6c60aec7,I have health considerations,2,True
971e17af6c60aec7,I have environmental considerations,2,True
