key,stance_1,stance_2,llm
7eefc6f2e7826814,I often incorporate meat into meals,I start meals with protein,support
7eefc6f2e7826814,I often incorporate meat into meals,Meat is an efficient protein source,support
7eefc6f2e7826814,I often incorporate meat into meals,Other proteins lack enough iron,support
7eefc6f2e7826814,I often incorporate meat into meals,Other proteins have more fat and carbohydrates,support
7eefc6f2e7826814,I often incorporate meat into meals,I tried other protein sources,support
7eefc6f2e7826814,I start meals with protein,Meat is my go-to protein,support
7eefc6f2e7826814,I start meals with protein,Meat is an efficient protein source,support
7eefc6f2e7826814,I start meals with protein,Other proteins have more fat and carbohydrates,support
7eefc6f2e7826814,I tried other protein sources,Other proteins lack enough iron,support
7eefc6f2e7826814,I tried other protein sources,Other proteins have more fat and carbohydrates,support
7eefc6f2e7826814,Meat is an efficient protein source,Meat is my go-to protein,support
7eefc6f2e7826814,Meat is an efficient protein source,Other proteins have more fat and carbohydrates,support
7eefc6f2e7826814,Meat is an efficient protein source,Other proteins lack enough iron,support
7eefc6f2e7826814,Meat is my go-to protein,Other proteins lack enough iron,support
7eefc6f2e7826814,Meat is my go-to protein,Other proteins have more fat and carbohydrates,support
7eefc6f2e7826814,I often incorporate meat into meals,People close to me eat meat regularly,support
9d41a316406ab604,Documentaries made me more mindful of meat,I sometimes skip meat in meals,support
9d41a316406ab604,Documentaries made me more mindful of meat,I consider health when choosing meals,support
9d41a316406ab604,Documentaries made me more mindful of meat,Social contacts cut back on eating meat,support
9d41a316406ab604,Documentaries made me more mindful of meat,I consider cost when choosing meals,support
9d41a316406ab604,I consider cost when choosing meals,I sometimes skip meat in meals,support
9d41a316406ab604,I consider health when choosing meals,I sometimes skip meat in meals,support
9d41a316406ab604,I consider health when choosing meals,I eat meat once or twice daily,conflict
9d41a316406ab604,I consider cost when choosing meals,I eat meat once or twice daily,conflict
9d41a316406ab604,I crave meat sometimes,I sometimes skip meat in meals,conflict
9d41a316406ab604,I crave meat sometimes,I eat meat once or twice daily,support
9d41a316406ab604,I eat meat once or twice daily,I sometimes skip meat in meals,conflict
9d41a316406ab604,I eat meat once or twice daily,My culture includes meat in celebrations,support
9d41a316406ab604,I sometimes skip meat in meals,My culture includes meat in celebrations,conflict
9d41a316406ab604,I sometimes skip meat in meals,Social contacts cut back on eating meat,support
9d41a316406ab604,I eat meat once or twice daily,Social contacts cut back on eating meat,conflict
9d41a316406ab604,I consider cost when choosing meals,Social contacts cut back on eating meat,support
9d41a316406ab604,I consider health when choosing meals,Social contacts cut back on eating meat,support
9d41a316406ab604,My culture includes meat in celebrations,Social contacts cut back on eating meat,conflict
f8610fec106ff80d,I am concerned about developing gout,I want to reduce beef consumption,support
f8610fec106ff80d,Eating chicken is better for health,I want to reduce beef consumption,support
f8610fec106ff80d,I am concerned about developing gout,Red meat may contribute to health problems,support
f8610fec106ff80d,I want to reduce beef consumption,Red meat may contribute to health problems,support
f8610fec106ff80d,I alternate between chicken and beef,"I eat beef, chicken, and pork",support
f8610fec106ff80d,I avoid pork at home,"I eat beef, chicken, and pork",conflict
f8610fec106ff80d,I alternate between chicken and beef,I avoid pork at home,support
f8610fec106ff80d,I choose grass-fed meat for ethical reasons,"I eat beef, chicken, and pork",support
f8610fec106ff80d,I choose grass-fed meat for ethical reasons,Red meat may contribute to health problems,support
f8610fec106ff80d,I choose grass-fed meat for ethical reasons,I want to reduce beef consumption,support
f8610fec106ff80d,Eating chicken is better for health,I prefer chicken breast over dark meat,support
f8610fec106ff80d,I alternate between chicken and beef,I prefer chicken breast over dark meat,support
f8610fec106ff80d,"I eat beef, chicken, and pork",I prefer chicken breast over dark meat,support
f8610fec106ff80d,Eating chicken is better for health,I alternate between chicken and beef,support
f8610fec106ff80d,I alternate between chicken and beef,I want to reduce beef consumption,support
c038519ac4670f62,I am concerned about my health,I want to eat less meat,support
c038519ac4670f62,I am concerned about the planet,I want to eat less meat,support
c038519ac4670f62,I agree with ethical reasons to avoid meat,I want to eat less meat,support
c038519ac4670f62,I agree with ethical reasons to avoid meat,I enjoy the taste of meat,conflict
c038519ac4670f62,I enjoy the taste of meat,I want to eat less meat,conflict
c038519ac4670f62,I focus on what's available at home,I want to eat less meat,conflict
c038519ac4670f62,I eat what I feel like,I want to eat less meat,conflict
c038519ac4670f62,I eat what I feel like,I enjoy the taste of meat,support
c038519ac4670f62,I agree with ethical reasons to avoid meat,Vegetarian alternatives are available,support
c038519ac4670f62,I want to eat less meat,Vegetarian alternatives are available,support
740b157201268df1,Ethical options are limited at restaurants,Restaurants are a treat for me,support
740b157201268df1,Ethical options are limited at restaurants,"I buy grass-fed, free-range meat",conflict
740b157201268df1,Ethical options are limited at restaurants,I am concerned about animal welfare,conflict
740b157201268df1,Ethical options are limited at restaurants,I am concerned about health,conflict
740b157201268df1,Ethical options are limited at restaurants,Meat is unaffordable from ethical vendors,support
740b157201268df1,Ethical options are limited at restaurants,Restaurants are a treat for me,support
740b157201268df1,I am concerned about animal welfare,"I buy grass-fed, free-range meat",support
740b157201268df1,I am concerned about animal welfare,I am concerned about health,support
740b157201268df1,I am concerned about animal welfare,I limit red meat consumption,support
740b157201268df1,I am concerned about animal welfare,I mainly eat chicken and fish,support
740b157201268df1,I am concerned about animal welfare,My family is concerned about animal welfare,support
740b157201268df1,I am concerned about health,I limit red meat consumption,support
740b157201268df1,I am concerned about health,I mainly eat chicken and fish,support
740b157201268df1,I am concerned about health,"I buy grass-fed, free-range meat",support
740b157201268df1,"I buy grass-fed, free-range meat",Meat is unaffordable from ethical vendors,conflict
740b157201268df1,I am concerned about animal welfare,I love the taste of meat,conflict
740b157201268df1,I limit red meat consumption,I love the taste of meat,conflict
740b157201268df1,I love the taste of meat,I mainly eat chicken and fish,conflict
740b157201268df1,"I buy grass-fed, free-range meat",I love the taste of meat,support
740b157201268df1,I limit red meat consumption,I mainly eat chicken and fish,support
ea0c4e9dce422f7c,I am concerned about animal welfare,I try to limit my meat intake,support
ea0c4e9dce422f7c,I try to limit my meat intake,I want to stay healthy,support
ea0c4e9dce422f7c,I am concerned about animal welfare,I want to stay healthy,support
971e17af6c60aec7,Fake meat does not match real meat flavor,I eat meat 6 or 7 times weekly,support
971e17af6c60aec7,Fake meat does not match real meat flavor,I sometimes crave steak or hamburger,support
971e17af6c60aec7,Family dinners often have a meat entrée,I eat meat 6 or 7 times weekly,support
971e17af6c60aec7,Family dinners often have a meat entrée,Housemates prefer meals to include meat,support
971e17af6c60aec7,Family dinners often have a meat entrée,Housemates enjoy the taste of meat,support
971e17af6c60aec7,Housemates enjoy the taste of meat,Housemates prefer meals to include meat,support
971e17af6c60aec7,Housemates prefer meals to include meat,I eat meat 6 or 7 times weekly,support
971e17af6c60aec7,Housemates prefer meals to include meat,I include some meat-free meals,conflict
971e17af6c60aec7,Housemates prefer meals to include meat,I have environmental considerations,conflict
971e17af6c60aec7,Housemates prefer meals to include meat,I have health considerations,conflict
971e17af6c60aec7,Housemates prefer meals to include meat,I sometimes crave steak or hamburger,support
971e17af6c60aec7,I have environmental considerations,I include some meat-free meals,support
971e17af6c60aec7,I have health considerations,I include some meat-free meals,support
971e17af6c60aec7,I eat meat 6 or 7 times weekly,I include some meat-free meals,conflict
971e17af6c60aec7,I eat meat 6 or 7 times weekly,I have environmental considerations,conflict
971e17af6c60aec7,I eat meat 6 or 7 times weekly,I have health considerations,conflict
971e17af6c60aec7,I have environmental considerations,I sometimes crave steak or hamburger,conflict
971e17af6c60aec7,I have health considerations,I sometimes crave steak or hamburger,conflict
76b6976d3c95342a,I am concerned about animal welfare,I have concerns about big farming practices,support
76b6976d3c95342a,I am concerned about animal welfare,I have reduced my meat consumption,support
76b6976d3c95342a,I am concerned about animal welfare,I pay attention to meat sourcing,support
76b6976d3c95342a,I eat meat daily,I have reduced my meat consumption,conflict
76b6976d3c95342a,I have concerns about big farming practices,I have reduced my meat consumption,support
76b6976d3c95342a,I have concerns about big farming practices,I pay attention to meat sourcing,support
76b6976d3c95342a,I have reduced my meat consumption,I pay attention to meat sourcing,support
76b6976d3c95342a,I have reduced my meat consumption,Some family and friends eat less meat,support
76b6976d3c95342a,I eat meat daily,Meat eating is normal in my family,support
76b6976d3c95342a,I eat meat daily,My friends eat meat regularly,support
76b6976d3c95342a,Meat eating is normal in my family,My friends eat meat regularly,support
76b6976d3c95342a,Eating meat is a rural tradition,Meat eating is normal in my family,support
76b6976d3c95342a,Eating meat is a rural tradition,My friends eat meat regularly,support
76b6976d3c95342a,Eating meat is a rural tradition,Meat eating is normal in my family,support
76b6976d3c95342a,I am concerned about animal welfare,Some family and friends eat less meat,support
76b6976d3c95342a,I have concerns about big farming practices,Some family and friends eat less meat,support
5cac8fe98f0a075d,I am concerned about animal welfare,I try to avoid meat at home,support
5cac8fe98f0a075d,I am concerned about animal welfare,I cook vegetarian meals at home,support
5cac8fe98f0a075d,I am concerned about animal welfare,I eat small portions of meat while traveling,support
5cac8fe98f0a075d,I am concerned about animal welfare,I have learned new vegetarian recipes,support
5cac8fe98f0a075d,I am concerned about animal welfare,I believe plant-based is healthier,support
5cac8fe98f0a075d,I am concerned about climate change,I try to avoid meat at home,support
5cac8fe98f0a075d,I am concerned about climate change,I cook vegetarian meals at home,support
5cac8fe98f0a075d,I am concerned about climate change,I eat small portions of meat while traveling,support
5cac8fe98f0a075d,I am concerned about climate change,I have learned new vegetarian recipes,support
5cac8fe98f0a075d,I am concerned about climate change,I believe plant-based is healthier,support
5cac8fe98f0a075d,I believe plant-based is healthier,I try to avoid meat at home,support
5cac8fe98f0a075d,I believe plant-based is healthier,I cook vegetarian meals at home,support
5cac8fe98f0a075d,I believe plant-based is healthier,I eat small portions of meat while traveling,support
5cac8fe98f0a075d,I believe plant-based is healthier,I have learned new vegetarian recipes,support
5cac8fe98f0a075d,I cook vegetarian meals at home,I try to avoid meat at home,support
5cac8fe98f0a075d,I eat small portions of meat while traveling,I try to avoid meat at home,support
5cac8fe98f0a075d,I have learned new vegetarian recipes,I try to avoid meat at home,support
5cac8fe98f0a075d,I try to avoid meat at home,Meat eating is the cultural norm,conflict
5cac8fe98f0a075d,I try to avoid meat at home,Social contacts believe protein requires meat,conflict
5cac8fe98f0a075d,I cook vegetarian meals at home,I have learned new vegetarian recipes,support
5cac8fe98f0a075d,I eat small portions of meat while traveling,Meat eating is the cultural norm,support
5cac8fe98f0a075d,I eat small portions of meat while traveling,Social contacts believe protein requires meat,support
5cac8fe98f0a075d,I have learned new vegetarian recipes,Meat eating is the cultural norm,conflict
5cac8fe98f0a075d,I have learned new vegetarian recipes,Social contacts believe protein requires meat,conflict
5cac8fe98f0a075d,Meat eating is the cultural norm,Social contacts believe protein requires meat,support
338e11072f0a9a3c,I avoid red meat,I prefer chicken breast over red meat,support
338e11072f0a9a3c,I prefer chicken breast over red meat,Red meat is expensive,support
338e11072f0a9a3c,I prefer chicken breast over red meat,Red meat is too fatty,support
338e11072f0a9a3c,I try to eat protein every meal,I want to lose weight,support
338e11072f0a9a3c,I try to eat protein every meal,I want to stay full longer,support
338e11072f0a9a3c,I try to eat protein every meal,Meals without meat leave me less full,support
338e11072f0a9a3c,I sometimes enjoy meals without meat,I try to eat protein every meal,conflict
338e11072f0a9a3c,I want to lose weight,I want to stay full longer,support
338e11072f0a9a3c,I want to lose weight,Meals without meat leave me less full,support
338e11072f0a9a3c,I want to stay full longer,Meals without meat leave me less full,conflict
338e11072f0a9a3c,I sometimes enjoy meals without meat,Meals without meat leave me less full,conflict
338e11072f0a9a3c,I avoid red meat,Red meat is expensive,support
338e11072f0a9a3c,I avoid red meat,Red meat is too fatty,support
0ef0a9479b25eda6,I do not like meat consumption,I eat bacon every day,conflict
0ef0a9479b25eda6,I do not like meat consumption,I want to gain weight,conflict
0ef0a9479b25eda6,I do not like meat consumption,I was vegan for over 20 years,support
0ef0a9479b25eda6,I do not like meat consumption,I feel meat is environmentally harmful,support
0ef0a9479b25eda6,I eat bacon every day,I want to gain weight,support
0ef0a9479b25eda6,I eat bacon every day,I have difficulty eating properly,support
0ef0a9479b25eda6,I don't like eating pork bacon,I eat bacon every day,conflict
0ef0a9479b25eda6,I eat bacon every day,I was vegan for over 20 years,conflict
0ef0a9479b25eda6,I eat beef given by others,I have difficulty eating properly,support
0ef0a9479b25eda6,I do not like meat consumption,I eat beef given by others,conflict
0ef0a9479b25eda6,I feel meat is environmentally harmful,I want to gain weight,conflict
0ef0a9479b25eda6,I have difficulty eating properly,I want to gain weight,support
0ef0a9479b25eda6,I have difficulty eating properly,I was vegan for over 20 years,support
0ef0a9479b25eda6,I want to gain weight,I was vegan for over 20 years,conflict
0ef0a9479b25eda6,I do not like meat consumption,I don't like eating pork bacon,support
0ef0a9479b25eda6,I eat beef given by others,I want to gain weight,support
0ef0a9479b25eda6,I feel meat is environmentally harmful,I was vegan for over 20 years,support
0ef0a9479b25eda6,I was vegan for over 20 years,Social contacts are concerned about my body weight,support
0ef0a9479b25eda6,I want to gain weight,Social contacts are concerned about my body weight,support
0ef0a9479b25eda6,I do not like meat consumption,Social contacts are concerned about my body weight,conflict
cb76d03be5d6b3ac,I am concerned about animal welfare,I eat meat every night,conflict
cb76d03be5d6b3ac,I am concerned about animal welfare,I want to eat healthy food,conflict
cb76d03be5d6b3ac,I avoid highly processed food,I avoid processed meats,support
cb76d03be5d6b3ac,I avoid highly processed food,I want to eat healthy food,support
cb76d03be5d6b3ac,I avoid processed meats,I want to eat healthy food,support
cb76d03be5d6b3ac,I avoid highly processed food,I want to manage my weight,support
cb76d03be5d6b3ac,I avoid processed meats,I want to manage my weight,support
cb76d03be5d6b3ac,I eat meat every night,I like the taste of meat,support
cb76d03be5d6b3ac,I eat meat every night,I want to eat healthy food,support
cb76d03be5d6b3ac,I eat meat every night,I want to manage my weight,support
cb76d03be5d6b3ac,I am concerned about animal welfare,My family eats meat freely,conflict
cb76d03be5d6b3ac,I eat meat every night,My family eats meat freely,support
cb76d03be5d6b3ac,I am concerned about animal welfare,My friends avoid meat for ethical reasons,support
cb76d03be5d6b3ac,I eat meat every night,My friends avoid meat for ethical reasons,conflict
0266776e84599980,I do not eat meat every day,I enjoy non-meat meals like salad,support
0266776e84599980,I do not eat meat every day,I prefer fish over meat,support
0266776e84599980,I do not eat meat every day,I think about my meat consumption,support
0266776e84599980,I do not eat meat every day,Recent studies say red meat is healthy,conflict
0266776e84599980,I enjoy non-meat meals like salad,I think about my meat consumption,support
0266776e84599980,I prefer fish over meat,I think about my meat consumption,support
cac06cf49267cb04,Discussions with friends increase my environmental awareness,I consider environmental impact of meat,support
cac06cf49267cb04,I am mindful of portion sizes,I want protein in my diet,support
cac06cf49267cb04,I consider cost when choosing food,I often buy pork for budget reasons,support
cac06cf49267cb04,I consider environmental impact of meat,I prefer chicken or fish to red meat,support
cac06cf49267cb04,I consider environmental impact of meat,I eat meat several times a week,conflict
cac06cf49267cb04,I consider environmental impact of meat,I want protein in my diet,support
3e8a40a8a3361337,I am concerned about animal welfare,I value discipline for animals,support
3e8a40a8a3361337,I am concerned about animal welfare,I went vegan in 2018,support
3e8a40a8a3361337,I value discipline for animals,I watched the video 'Dairy is Scary',support
3e8a40a8a3361337,I watched the video 'Dairy is Scary',I went vegan in 2018,support
3e8a40a8a3361337,Friends made fun of me for being vegan,I went vegan in 2018,conflict
3e8a40a8a3361337,I experience health benefits from veganism,I went vegan in 2018,support
3e8a40a8a3361337,I experience health benefits from veganism,My parents eventually accepted my veganism,support
3e8a40a8a3361337,I experience health benefits from veganism,My parents showed resistance to veganism,conflict
3e8a40a8a3361337,I experience health benefits from veganism,My parents eventually accepted my veganism,support
3e8a40a8a3361337,I experience health benefits from veganism,My parents showed resistance to veganism,conflict
3e8a40a8a3361337,I experience health benefits from veganism,My parents eventually accepted my veganism,support
1940655aa6fd764b,I ate less meat living with my ex-wife,My girlfriend prefers eating meat and seafood,conflict
1940655aa6fd764b,I ate less meat living with my ex-wife,My friends and family are heavy meat eaters,conflict
1940655aa6fd764b,I ate less meat living with my ex-wife,"I prefer eating chicken, fish, and seafood",support
1940655aa6fd764b,I ate less meat living with my ex-wife,Pork and beef upset my stomach,support
1940655aa6fd764b,I eat more meat to build muscle,Meal prep with meat saves me time,support
1940655aa6fd764b,I eat more meat to build muscle,My girlfriend prefers eating meat and seafood,support
1940655aa6fd764b,I eat more meat to build muscle,My friends and family are heavy meat eaters,support
1940655aa6fd764b,I eat more meat to build muscle,Meat is cheaper and lasts longer than produce,support
1940655aa6fd764b,I eat more meat to build muscle,Produce is expensive where I live,support
1940655aa6fd764b,"I prefer eating chicken, fish, and seafood",Pork and beef upset my stomach,support
1940655aa6fd764b,"I prefer eating chicken, fish, and seafood",My girlfriend prefers eating meat and seafood,support
1940655aa6fd764b,"I prefer eating chicken, fish, and seafood",My friends and family are heavy meat eaters,conflict
1940655aa6fd764b,Meal prep with meat saves me time,Meat is cheaper and lasts longer than produce,support
1940655aa6fd764b,Meal prep with meat saves me time,Produce is expensive where I live,support
1940655aa6fd764b,Meat is cheaper and lasts longer than produce,Produce is expensive where I live,support
2a27143cb3ff288a,I eat meat one to three times weekly,I plan meals with my wife,support
2a27143cb3ff288a,I eat meat one to three times weekly,We substitute ground turkey for ground beef,support
2a27143cb3ff288a,I plan meals with my wife,My wife prefers ground turkey for health,support
2a27143cb3ff288a,I plan meals with my wife,We substitute ground turkey for ground beef,support
2a27143cb3ff288a,My daughter prefers ground turkey,We substitute ground turkey for ground beef,support
2a27143cb3ff288a,My wife prefers ground turkey for health,We substitute ground turkey for ground beef,support
f323942068c63066,I am concerned about animal welfare,I eat meat every day,conflict
f323942068c63066,I am concerned about animal welfare,I feel guilty about eating meat,support
f323942068c63066,I am concerned about animal welfare,Meat is the most important part of meals,conflict
f323942068c63066,I am concerned about animal welfare,People around me eat meat,conflict
f323942068c63066,I am concerned about food additives,I eat meat every day,conflict
f323942068c63066,I eat meat every day,I feel guilty about eating meat,conflict
f323942068c63066,I eat meat every day,I enjoy the taste of meat,support
f323942068c63066,I eat meat every day,Meat is the most important part of meals,support
f323942068c63066,I eat meat every day,People around me eat meat,support
f323942068c63066,I am concerned about food additives,I eat meat every day,conflict
f323942068c63066,I eat meat every day,I feel guilty about eating meat,conflict
f323942068c63066,I enjoy the taste of meat,Meat is the most important part of meals,support
f323942068c63066,I enjoy the taste of meat,I feel guilty about eating meat,conflict
f323942068c63066,I enjoy the taste of meat,People around me eat meat,support
f323942068c63066,I feel guilty about eating meat,Meat is the most important part of meals,conflict
f323942068c63066,I feel guilty about eating meat,People around me eat meat,conflict
f323942068c63066,Meat is the most important part of meals,People around me eat meat,support
bba08ffaa6b4972e,I avoid red meat for health reasons,I eat red meat sparingly,support
bba08ffaa6b4972e,I avoid red meat for health reasons,I have health complications,support
bba08ffaa6b4972e,I avoid red meat for health reasons,I prefer the taste of chicken,conflict
bba08ffaa6b4972e,I eat chicken and white meat,I prefer the taste of chicken,support
bba08ffaa6b4972e,I eat chicken and white meat,I eat red meat sparingly,support
bba08ffaa6b4972e,I eat chicken and white meat,I have health complications,support
bba08ffaa6b4972e,I eat red meat sparingly,I have health complications,support
bba08ffaa6b4972e,Alternative meat choices are not the norm,Red meat is common in society,support
bba08ffaa6b4972e,I avoid red meat for health reasons,I eat chicken and white meat,support
5dac8afcada7c2a4,I am grossed out by meat,I do not like seeing undercooked meat,support
5dac8afcada7c2a4,I am grossed out by meat,I have not eaten meat in 15 years,support
5dac8afcada7c2a4,I am grossed out by meat,I prefer not to be around meat,support
5dac8afcada7c2a4,I buy free-range eggs,I care about animal cruelty,support
5dac8afcada7c2a4,I care about animal cruelty,I have not eaten meat in 15 years,support
5dac8afcada7c2a4,I care about animal cruelty,I prefer not to be around meat,support
5dac8afcada7c2a4,I have not eaten meat in 15 years,I prefer not to be around meat,support
5dac8afcada7c2a4,I buy free-range eggs,I prefer not to be around meat,support
5dac8afcada7c2a4,I care about animal cruelty,Meat-eating is normal in my community,conflict
92dabeb709641989,Ethical sourcing influences where I want to buy meat,I care about environmental impact of meat sourcing,support
92dabeb709641989,Ethical sourcing influences where I want to buy meat,Limited access to ethical meat sources,conflict
92dabeb709641989,I avoid red meat to prevent feeling groggy,I have meat with every meal,support
92dabeb709641989,I avoid red meat to prevent feeling groggy,I enjoy eating meat,support
92dabeb709641989,I enjoy eating meat,I have meat with every meal,support
92dabeb709641989,I have meat with every meal,I want to get enough protein,support
92dabeb709641989,I enjoy eating meat,I want to get enough protein,support
92dabeb709641989,I care about environmental impact of meat sourcing,Limited access to ethical meat sources,conflict
92dabeb709641989,Ethical sourcing influences where I want to buy meat,Meat is a cultural tradition,support
92dabeb709641989,I care about environmental impact of meat sourcing,Meat is a cultural tradition,support
92dabeb709641989,I enjoy eating meat,Meat is a cultural tradition,support
92dabeb709641989,I avoid red meat to prevent feeling groggy,I want to get enough protein,support
a499c9666324fe8a,Exposure to animal rights documentaries,I prioritize animal welfare,support
a499c9666324fe8a,Exposure to animal rights documentaries,I try to eat less red meat,support
a499c9666324fe8a,I am influenced by gym and muscle gain culture,I eat meat for protein and iron,support
a499c9666324fe8a,I lack confidence in cooking meat well,Meat is easier to prepare for a group,support
a499c9666324fe8a,I lack confidence in cooking meat well,Meat is expensive compared to alternatives,support
a499c9666324fe8a,I lack confidence in cooking meat well,I try to eat less red meat,support
a499c9666324fe8a,I prioritize animal welfare,I try to eat less red meat,support
a499c9666324fe8a,I eat meat for protein and iron,I try to eat less red meat,conflict
a499c9666324fe8a,I try to eat less red meat,My family encouraged eating meat at meals,conflict
a499c9666324fe8a,I try to eat less red meat,Meat is expensive compared to alternatives,support
a499c9666324fe8a,I eat meat for protein and iron,I prioritize animal welfare,conflict
a499c9666324fe8a,I eat meat for protein and iron,Meat is expensive compared to alternatives,conflict
a499c9666324fe8a,I eat meat for protein and iron,My family encouraged eating meat at meals,support
a499c9666324fe8a,I am influenced by gym and muscle gain culture,I try to eat less red meat,conflict
a499c9666324fe8a,Meat is easier to prepare for a group,Meat is expensive compared to alternatives,support
a499c9666324fe8a,I prioritize animal welfare,My family encouraged eating meat at meals,conflict
1c8a868b5e0ce4ef,Eating meat keeps me full and feeling better,I am motivated by saving money,support
1c8a868b5e0ce4ef,Eating meat keeps me full and feeling better,I eat meat five times per week,support
1c8a868b5e0ce4ef,Eating meat keeps me full and feeling better,I support eating what feels right for you,support
1c8a868b5e0ce4ef,I am motivated by saving money,I choose meat based on family preferences,support
1c8a868b5e0ce4ef,I am motivated by saving money,I eat meat five times per week,support
1c8a868b5e0ce4ef,I change meats when bored with one type,I eat meat five times per week,support
1c8a868b5e0ce4ef,I choose meat based on family preferences,I eat meat five times per week,support
1c8a868b5e0ce4ef,I choose meat based on family preferences,My family has no dietary restrictions,support
1c8a868b5e0ce4ef,I eat meat five times per week,My family has no dietary restrictions,support
1c8a868b5e0ce4ef,I support eating what feels right for you,My family has no dietary restrictions,support
e15dc1ccfc02dea4,I cook for my son,My son eats the meals I prepare,support
e15dc1ccfc02dea4,I cook for my son,I have meat every evening with dinner,support
e15dc1ccfc02dea4,I cook for my son,I was taught dinner should have meat,support
e15dc1ccfc02dea4,I have meat every evening with dinner,I was taught dinner should have meat,support
e15dc1ccfc02dea4,I have meat every evening with dinner,My son eats the meals I prepare,support
e15dc1ccfc02dea4,I was taught dinner should have meat,My son eats the meals I prepare,support
57e921dbf3976ff9,Eating meat is a habit for me,I grew up eating meat-centered meals,support
57e921dbf3976ff9,Eating meat is a habit for me,I usually eat meat,support
57e921dbf3976ff9,Eating meat is a habit for me,My family eats meat regularly,support
57e921dbf3976ff9,Eating meat is a habit for me,My friends eat meat regularly,support
57e921dbf3976ff9,Health concerns about red meat,I am eating less meat with age,support
57e921dbf3976ff9,Health concerns about red meat,I am less active than before,support
57e921dbf3976ff9,Health concerns about red meat,I am less hungry than before,support
57e921dbf3976ff9,Health concerns about red meat,I want to get plenty of protein,conflict
57e921dbf3976ff9,Health concerns about red meat,I usually eat meat,conflict
57e921dbf3976ff9,I am eating less meat with age,I am less active than before,support
57e921dbf3976ff9,I am eating less meat with age,I am less hungry than before,support
57e921dbf3976ff9,I am eating less meat with age,I usually eat meat,conflict
57e921dbf3976ff9,I am eating less meat with age,I want to get plenty of protein,conflict
57e921dbf3976ff9,I am less active than before,I am less hungry than before,support
57e921dbf3976ff9,I grew up eating meat-centered meals,My family eats meat regularly,support
57e921dbf3976ff9,I grew up eating meat-centered meals,I usually eat meat,support
57e921dbf3976ff9,My family eats meat regularly,My friends eat meat regularly,support
57e921dbf3976ff9,I usually eat meat,I want to get plenty of protein,support
ef09b0942ba51b5e,I am trying to eat less meat,I am trying to keep my A1C low,support
ef09b0942ba51b5e,I am trying to eat less meat,I am trying to lose weight,support
ef09b0942ba51b5e,I am trying to eat less meat,I eat meat for lunch and dinner,conflict
ef09b0942ba51b5e,I am trying to eat less meat,I have always been a meat eater,conflict
ef09b0942ba51b5e,I am trying to eat less meat,I want to improve my health,support
ef09b0942ba51b5e,I am trying to eat less meat,Price of meat is going up,support
ef09b0942ba51b5e,Eating meat is a social norm around me,People around me eat meat regularly,support
ef09b0942ba51b5e,Eating meat is a social norm around me,I have always been a meat eater,support
ef09b0942ba51b5e,I eat meat for lunch and dinner,I have always been a meat eater,support
ef09b0942ba51b5e,I am trying to lose weight,I want to improve my health,support
ef09b0942ba51b5e,I am trying to keep my A1C low,I want to improve my health,support
ef09b0942ba51b5e,I am trying to keep my A1C low,I am trying to lose weight,support
ef09b0942ba51b5e,I have always been a meat eater,People around me eat meat regularly,support
ef09b0942ba51b5e,Eating meat is a social norm around me,I am trying to eat less meat,conflict
ef09b0942ba51b5e,I am trying to eat less meat,People around me eat meat regularly,conflict
a7f9aa7ea5df8acf,I am a vegetarian,I am concerned about animal rights,support
a7f9aa7ea5df8acf,I am a vegetarian,I am concerned about the environment,support
a7f9aa7ea5df8acf,I am a vegetarian,I want to contribute less to climate change,support
a7f9aa7ea5df8acf,I am concerned about animal rights,I am concerned about the environment,support
a7f9aa7ea5df8acf,I am concerned about animal rights,I want to contribute less to climate change,support
a7f9aa7ea5df8acf,I am concerned about the environment,I want to contribute less to climate change,support
bdb2c3e399606ce4,Environmental concerns about beef production,I focus on reducing meat consumption,support
bdb2c3e399606ce4,Environmental concerns about beef production,I limit my consumption of red meat,support
bdb2c3e399606ce4,Environmental concerns about beef production,I try to avoid beef,support
bdb2c3e399606ce4,Environmental concerns about beef production,The cost of beef is high,support
bdb2c3e399606ce4,Environmental concerns about beef production,I eat less meat in general,support
bdb2c3e399606ce4,Environmental concerns about beef production,I want to be healthier,support
bdb2c3e399606ce4,I eat less meat in general,I focus on reducing meat consumption,support
bdb2c3e399606ce4,I eat less meat in general,I limit my consumption of red meat,support
bdb2c3e399606ce4,I eat less meat in general,I try to avoid beef,support
bdb2c3e399606ce4,I eat less meat in general,I want to be healthier,support
bdb2c3e399606ce4,I eat less meat in general,The cost of beef is high,support
bdb2c3e399606ce4,I focus on reducing meat consumption,I limit my consumption of red meat,support
bdb2c3e399606ce4,I focus on reducing meat consumption,I try to avoid beef,support
bdb2c3e399606ce4,I focus on reducing meat consumption,I want to be healthier,support
bdb2c3e399606ce4,I focus on reducing meat consumption,The cost of beef is high,support
bdb2c3e399606ce4,I limit my consumption of red meat,I try to avoid beef,support
bdb2c3e399606ce4,I limit my consumption of red meat,I want to be healthier,support
bdb2c3e399606ce4,I limit my consumption of red meat,The cost of beef is high,support
bdb2c3e399606ce4,I try to avoid beef,I want to be healthier,support
bdb2c3e399606ce4,I try to avoid beef,The cost of beef is high,support
bdb2c3e399606ce4,I want to be healthier,The cost of beef is high,support
c64e457f6d99d425,I eat meat when I want to,I include meat by personal choice,support
c64e457f6d99d425,I do not avoid meat for health reasons,I eat meat when I want to,support
